Customer_name,User_ID,Transaction_Amount,Transaction_Type,Time_of_Transaction,Device_Used,Location,Previous_Fraudulent_Transactions,Account_Age,Number_of_Transactions_Last_24H,Payment_Method,Target
Fs6Hb4Nt5Wa7Yf3I,4046,2260.58,Bank Transfer,5,Tablet,Ahmedabad,0,87,6,Credit Card,0
Un5Hv2It5Rr7Db4M,2904,3284.42,Bill Payment,4,Tablet,bangalore,0,37,3,Credit Card,0
Lq0Nj6Qj4Lh1In2S,3985,716.46,POS Payment,17,Desktop,mumbai,0,119,5,Credit Card,0
Qh7Lx9Th5Xy6Vk5H,3283,3820.59,POS Payment,21,Desktop,hydrabad,2,96,8,Net Banking,0
Nw6As6Um2Wx6Ez1U,3209,648.04,POS Payment,12,Mobile,hydrabad,0,56,10,UPI,0
Ld9Oa4Md7Hi3Ui5F,1553,2670.87,Bank Transfer,10,Mobile,pune,2,97,10,Net Banking,0
Gg8Sj4Gs5Wh5Wt8I,3835,1544.95,Bank Transfer,20,Tablet,mumbai,3,81,3,Net Banking,0
Im9Ou1Zb9Hk4Dr5S,4424,3762.51,Bill Payment,14,Desktop,,0,74,13,Invalid Method,0
Zl7Jo0Ux9Fw3Mv6M,2091,4021.56,POS Payment,5,Tablet,pune,2,14,7,Credit Card,0
Qj0Fs7An9Wy4Jh8Q,2196,335.13,Online Purchase,11,Desktop,bangalore,0,36,8,Debit Card,0
Jz1Px0Xj4Oe4Pf7N,4914,967.06,ATM Withdrawal,5,Mobile,Ahmedabad,3,15,12,Invalid Method,0
Ho3Ec9Hb3Hy7Yv1J,2660,4463.76,POS Payment,6,Tablet,kolkata,2,114,11,Net Banking,0
Pp8Pr2Se7Rd6Oa4B,4753,2080.99,POS Payment,10,Mobile,delhi,2,75,7,Net Banking,0
Bc6Gj1Hw1Ck8Pz6U,1558,2386.3,POS Payment,7,Desktop,chennai,1,65,12,Debit Card,0
Qz9Ox5Cc0Zd3Xb3F,1260,844.28,POS Payment,8,Mobile,bangalore,3,26,7,Debit Card,0
Eq9Lx7Jv9Ba5Ec0V,3264,4974.5,Bill Payment,7,Tablet,pune,2,12,6,Net Banking,0
Xd1Eo1Cd5Sh3Yz1D,2840,4615.62,ATM Withdrawal,19,Desktop,pune,1,83,13,Credit Card,0
Dn7Mv2Yc6Xn9Ve9D,2147,15.11,POS Payment,22,Tablet,pune,4,37,2,Debit Card,0
Xr8Wy4Of6To3Xm5F,1804,2755.92,Bill Payment,11,Mobile,hydrabad,2,57,4,Debit Card,0
Dr4Qw5Ww1Wz3Pz2L,2185,4361.98,POS Payment,4,Tablet,kolkata,3,96,8,Credit Card,0
Pg7Td7Pw2Gy7Ut4B,3248,2155.52,Online Purchase,,Desktop,pune,3,92,7,Net Banking,0
Zj6Fo0Kx9Ge6Nl6J,4525,2186.89,Bill Payment,18,Tablet,kolkata,2,82,1,Net Banking,0
Mf8Zl2Lk0Gn2Wd7F,3449,1899.84,Online Purchase,22,,kolkata,2,90,14,Net Banking,0
Ii2Kn6Hs4Iz5Yz4B,4533,149,POS Payment,1,Tablet,pune,3,75,13,Net Banking,0
Wi3Cb3Nr2Oj6Xf7Z,1274,3952.47,ATM Withdrawal,11,Mobile,Ahmedabad,1,34,10,UPI,0
Gz7Mf9Ac6Ga2Xm6Y,1205,2286.64,Bill Payment,8,Desktop,kolkata,1,5,8,Debit Card,0
Qf2Dm4Xl5Nx5Te9D,4111,2657.67,Online Purchase,18,Tablet,delhi,0,93,8,Debit Card,0
Ag2Ko6Wm5Md9Mo1E,4344,,Online Purchase,11,Desktop,chennai,0,43,8,UPI,0
Ov7Ta7Vm2Ey1Ps9G,2723,3921.67,ATM Withdrawal,1,Tablet,mumbai,2,7,14,Net Banking,0
Xp7Ly8Gj3Xj7Hn1C,1866,3969.77,Bill Payment,18,Desktop,delhi,2,61,13,Debit Card,0
Ll8Co9Ep0An3Is8B,1092,2766.84,Bank Transfer,2,Tablet,bangalore,4,106,4,UPI,0
Zm6Iu6Qk6Xg5Ae0G,2065,4523.62,Online Purchase,7,Mobile,chennai,4,88,14,Net Banking,0
Dr2Rm4Jh3Rz0Nd5H,4536,583.84,Bill Payment,5,Tablet,bangalore,0,3,8,Debit Card,0
Jf0Hh6Zy3Yf6Nx9P,3426,3934.2,Bank Transfer,,Mobile,mumbai,0,68,6,Debit Card,0
Ca4Cf2Aq6Ct6Qv3A,4178,2795.13,Bill Payment,23,Tablet,mumbai,2,18,1,UPI,0
Nh2Gi0Bj7Po0No3W,2351,1158.91,POS Payment,19,Mobile,Ahmedabad,1,85,12,Net Banking,0
St7Lj8Mt2Tx0Dz1U,3112,665.86,Online Purchase,18,Desktop,kolkata,1,97,7,UPI,0
Sg0Pp7Jr9Py0Fe9L,1364,1508.53,Bank Transfer,23,Mobile,mumbai,4,105,2,Credit Card,0
Co4Ee0Kd1Nv1Ya6Y,1820,4282.3,ATM Withdrawal,0,Mobile,mumbai,1,71,12,UPI,0
Ti9Rn5Dl6Eh3Qr3O,2507,3939.16,ATM Withdrawal,22,Tablet,delhi,1,44,10,Debit Card,0
Xw9Fz8Gz5Io6Mc1A,4718,3227.44,POS Payment,13,Mobile,chennai,4,71,13,Debit Card,0
Qw7Qt4No2Fn6Qc5Y,3029,456.18,POS Payment,0,Desktop,mumbai,0,26,4,UPI,0
Ct2Mz8Ul8Py2Ny5L,2924,4774.38,Bank Transfer,10,Mobile,delhi,3,69,3,UPI,0
Mk1Fp6Of3Lx6Ue6D,4095,1530.67,Online Purchase,,Desktop,mumbai,3,105,4,Invalid Method,0
Af9Xc8Gi2Vj0Sd0Z,3587,3036.96,Online Purchase,13,Desktop,Ahmedabad,0,40,7,Debit Card,0
Pz0Fa8Kn1Sq1Ru9A,2085,4016.49,ATM Withdrawal,20,,hydrabad,2,75,9,Debit Card,0
Yv6Zq8Ip1Ui0Rq8W,3538,668.61,POS Payment,5,Tablet,pune,3,98,14,Net Banking,0
Qz9Xy5Ly5Nj0Pp3D,2296,3262.72,ATM Withdrawal,8,Desktop,mumbai,2,29,7,Net Banking,0
Og8Qk8Nd9Lk1Ry9K,3276,166.32,Bank Transfer,18,Desktop,pune,0,110,6,Credit Card,0
Th1Kn9Fp6Mw9Fy5N,2043,513.44,ATM Withdrawal,13,Desktop,delhi,4,79,5,Credit Card,0
Io6Xv2Su4Vn6Ye9Z,1002,3617.1,ATM Withdrawal,16,Desktop,kolkata,0,39,6,UPI,0
Ov2Bb5On2Ze4Sk9F,4492,779.64,POS Payment,6,Desktop,chennai,3,109,4,Debit Card,0
Te5Rs8Go8Kb6Nw1K,2753,2220.32,POS Payment,17,Desktop,pune,2,29,4,Net Banking,0
Ga9Gq7Yc5Ev4Yw0I,1910,1245.42,Online Purchase,13,Desktop,hydrabad,0,62,5,UPI,0
Iy7Vt2Am9Db2Xx1N,1306,2109.04,Online Purchase,1,Desktop,pune,1,64,8,Net Banking,0
Jx7Tr5Ft5Dg0Wk4T,3479,390.72,Online Purchase,5,Mobile,mumbai,0,81,7,UPI,0
Xb2Qr3Lq1Ak1Lo3Y,1135,3775.73,ATM Withdrawal,,,kolkata,0,118,1,Net Banking,0
Th6Bd8Df3Ui3Eq4L,2932,399.81,ATM Withdrawal,1,Mobile,chennai,3,15,10,UPI,0
Rr4In5Rq0Rm2Qn7B,3562,4190.38,Bill Payment,17,Desktop,chennai,1,60,14,UPI,0
Hu9Qe4Zh3Hg3Om2G,3240,,Bank Transfer,2,Tablet,pune,2,43,2,UPI,0
Ay1Kn6Pi1Tn3Hj1F,2608,2085.84,Bill Payment,6,Tablet,pune,1,16,5,Credit Card,0
Oz8Pc3Xv1Yt4Da8D,2438,4333.1,Bank Transfer,17,Mobile,kolkata,1,34,10,UPI,0
Ys2Wu8Yw3Uh6Nl5Y,1872,934.73,POS Payment,20,Tablet,mumbai,1,31,10,Debit Card,0
Db2Ob1Mj9Ml9Oy9F,2141,1326.5,ATM Withdrawal,22,Unknown Device,delhi,1,18,5,Credit Card,0
Zu2Hn2Iz5Fo2Cv8U,1665,689.93,Bill Payment,,Desktop,kolkata,4,33,5,UPI,0
Ku8Wl0Ps9Lj4Hc3A,1208,1910.94,ATM Withdrawal,2,Mobile,Ahmedabad,2,98,9,UPI,0
Bb1Gt7Lz9Tq9Gp5O,1951,4933.73,Bill Payment,19,Mobile,delhi,1,111,8,Net Banking,0
Pu7Fv7Tx9Ll2Df7O,2057,809.33,Online Purchase,11,Tablet,kolkata,3,46,8,UPI,0
Jl6Vk5Wo6Vo2Vl7C,1648,4155.73,Bank Transfer,22,Desktop,Ahmedabad,3,82,10,Net Banking,1
Mu0Bx8Fp0Wp5Yg9A,2341,3261.14,Online Purchase,17,Desktop,hydrabad,4,77,12,Debit Card,0
Au5Pp6Bh4Sp9Tj3L,3167,83.99,ATM Withdrawal,16,Desktop,Ahmedabad,4,28,7,Debit Card,0
Hg3Ov5Lp8Dg6Ph5S,1626,4724.73,POS Payment,0,Mobile,mumbai,2,94,4,Credit Card,0
Gq9Ab4Vq9Wi5Xc5C,1524,4855.6,POS Payment,4,Desktop,pune,0,64,6,Debit Card,0
Zz1Sx3Km2Ta9Qy3Y,2604,4624.88,Online Purchase,22,Unknown Device,chennai,1,69,6,Credit Card,0
Qo4Yc8Od1Wd9Jv8N,2868,2511.19,Bill Payment,22,Tablet,delhi,2,113,2,UPI,0
Ue3Ur0Qe6Xk2Rv5C,1768,1105.77,Online Purchase,5,Desktop,kolkata,0,76,7,Net Banking,0
Xo3Jx3Je9Lq2Iv7T,4160,1959.37,POS Payment,,Tablet,delhi,1,20,6,UPI,0
Zq7En8Kw2Mh9Rx3J,3559,3072.89,Online Purchase,4,Mobile,chennai,4,88,11,Invalid Method,0
Ie8Wb6Kr8Cg7Rz0J,3094,1897.29,Bank Transfer,13,Desktop,mumbai,2,43,6,Credit Card,0
Tj4Ka5Za8Rl7Zm5V,1771,3542.32,Online Purchase,17,Tablet,mumbai,0,57,9,Credit Card,0
Un7Sw1Wf2Lc0Zy3M,1739,3978.9,Bill Payment,5,Tablet,kolkata,4,13,8,Credit Card,0
Bm7Wi4Qm3Tl2Za5O,4763,1050.92,ATM Withdrawal,22,Desktop,pune,3,115,11,UPI,0
Vg1Ob7Xy0Rr2Ej9G,1521,2027.68,Online Purchase,6,Desktop,kolkata,3,23,2,Debit Card,0
Cm5As3Yk0Ld0Fg4P,4355,4788.93,Bank Transfer,15,Tablet,chennai,4,67,6,UPI,0
Pa2Zs6Jw5Ad7Bq8N,2400,1252.78,Bill Payment,13,Mobile,bangalore,3,42,4,Credit Card,0
Kk7Bj8Ae3Cl8Kv2L,4709,1735.51,Bank Transfer,23,Mobile,hydrabad,0,61,3,UPI,1
Hy4Za9Bl6Xb2Wx9O,3181,183.12,Bill Payment,11,Desktop,kolkata,3,44,6,Credit Card,0
Rp2Dd2Bt8Yc7Sa4R,4738,1665.17,POS Payment,23,Desktop,mumbai,4,95,12,Debit Card,0
Ex5Bi8Df1Pf7Yh8M,1247,1857.8,POS Payment,16,Mobile,mumbai,1,90,8,Net Banking,0
Tg6He9Pv3Gf6Ye1I,4723,503.68,ATM Withdrawal,12,Tablet,bangalore,3,115,6,Credit Card,0
Xl9Ta6Ko1Cb6Fg5X,2341,12.2,ATM Withdrawal,15,Desktop,Ahmedabad,0,100,11,Credit Card,0
Lc0Wh2Lh9Ve2Cp6K,3483,2879.15,Bill Payment,23,,pune,4,81,2,Debit Card,0
Yl0Qw1Xg0Bg9Rh9M,4247,1511.13,Bank Transfer,4,Desktop,delhi,4,77,2,Net Banking,0
Fy2Xl1Dn9Fv8Gp6Z,2858,94.03,Bank Transfer,17,Tablet,kolkata,0,31,11,Debit Card,0
Jw9Sn0Er0We6Hh6Z,1685,4300.42,Online Purchase,8,Mobile,delhi,4,98,13,Net Banking,0
Os9Zl1Yy4Ty6Jd6Z,1585,2924.13,POS Payment,16,Desktop,pune,3,28,7,Debit Card,0
Pd5Vn1Gs8Ko7Ft1R,3398,859.99,Online Purchase,10,Tablet,chennai,4,101,3,Credit Card,0
Gi3Wt4Cb5Sy4Qz0T,1142,4326.91,ATM Withdrawal,22,Unknown Device,pune,2,25,11,Debit Card,0
Wq3Gj0Yy5Vs3Le4U,1966,1271.66,POS Payment,11,Mobile,mumbai,3,20,14,,0
Fd7Gy9Lx5Ox5Ri4R,3851,1141.09,Bank Transfer,3,Mobile,chennai,1,55,9,,0
Rq1Fk1Yq4Ut1Pr7I,4469,4473.7,POS Payment,18,Tablet,delhi,3,89,4,UPI,0
Oe8Bt5Ji7Fh0Mi9N,4695,901.39,ATM Withdrawal,4,Tablet,mumbai,1,34,5,Credit Card,0
Ul2Jd6Zv4Dv1Py4M,1717,4395.53,POS Payment,6,Unknown Device,chennai,0,64,6,UPI,0
Sq1Qk8No4Mx1Bw9R,1642,4015.85,ATM Withdrawal,22,Tablet,bangalore,1,93,3,Credit Card,0
Ym5Rx8Yn2Va8Pc3J,4440,1552.34,Bank Transfer,10,Tablet,mumbai,1,17,6,Credit Card,0
Ke9Kr7Ph3Sj1Zl8R,3548,176.81,Bill Payment,17,Desktop,kolkata,0,4,3,Net Banking,0
Qr8Sg4Rd3Mm3Qp6Z,4693,417.45,POS Payment,11,Tablet,mumbai,3,61,6,Credit Card,0
Rt3Fg1Oe4Og8Uy6C,1369,,Bill Payment,5,Desktop,kolkata,4,16,1,Credit Card,0
Nh4Kr1Vg8Qd0Me0Z,4650,4454.54,ATM Withdrawal,0,Desktop,pune,3,22,12,Debit Card,0
Zw5Dp6Pv5Oc7Kd5X,4453,2023.16,POS Payment,7,Desktop,bangalore,2,54,8,UPI,1
Mc1Yv7Se0Ii5By2X,2109,167.49,Bank Transfer,16,Tablet,pune,4,79,5,UPI,0
Dq3Pb6Rj9Pw6Cu4U,1786,2784.96,POS Payment,19,Desktop,delhi,3,83,8,Credit Card,0
Td2Om0Ci1Vr3Yw0B,3786,1043.92,Bank Transfer,20,Tablet,pune,4,33,7,Net Banking,0
Vk7Kx8Et4Vz1Yr9Q,2483,1179.45,ATM Withdrawal,,Mobile,hydrabad,3,36,11,UPI,0
Ab3Ds1Jw2Dz3Ci2P,1949,808.4,Bill Payment,16,Desktop,kolkata,1,114,4,UPI,0
Yi8Gw7Zj7Sz2St8H,2348,3811.3,Online Purchase,4,Mobile,chennai,2,14,8,Credit Card,0
Ve5Pq8Uy1Eu8Az3C,1521,8.06,Online Purchase,21,Desktop,kolkata,0,113,9,UPI,0
Yh7Oq2Ac8Rc0Yw8U,3536,2197.73,POS Payment,8,Tablet,chennai,2,93,11,Debit Card,0
Ok1Rl7Xj0Gg9Vt7N,2952,438.92,Bill Payment,20,Desktop,bangalore,1,77,1,,0
Nb5Gx5Uo4Sh9Ic1S,3444,,Bank Transfer,15,Tablet,Ahmedabad,0,92,3,Credit Card,0
Gp4Qu5Uq6Pl7Kz3M,3943,,Online Purchase,12,Desktop,chennai,2,6,11,Credit Card,0
Ce6Ok3Lu8Ck4Rr8F,1354,146.62,Bill Payment,0,Tablet,mumbai,3,72,4,Net Banking,0
Wf1Nt2Cz0Xj7Gk4A,1946,2307.57,Bill Payment,3,Desktop,kolkata,3,114,6,UPI,0
Tp0Tw5Fz8Gc7Hr9Q,3335,2855.07,ATM Withdrawal,4,Mobile,hydrabad,0,99,12,Debit Card,0
Gp1Ns1Sr0Ea6Ky6P,2482,1242.03,Online Purchase,23,Unknown Device,bangalore,2,77,7,Invalid Method,0
Uj2Cw1Es8Jx2Wu9Z,2647,3828.73,ATM Withdrawal,23,Desktop,hydrabad,3,86,3,UPI,0
Wi5Ls1Rd0Ta3Pk9B,4045,1858.39,Bill Payment,19,Desktop,kolkata,3,18,13,UPI,0
Yl1Gl9Qj8Fx9Co8V,1535,3747.99,Online Purchase,3,Tablet,delhi,1,15,4,Invalid Method,0
Wy0Cr0Uo8Ju2Ul6A,2314,2897.18,Bank Transfer,8,Desktop,bangalore,4,1,11,UPI,0
Sa9Zr2Vj2Ai0Mw8S,3898,4346.92,POS Payment,,Tablet,hydrabad,4,34,10,Credit Card,0
Jp9Oz8Ni6Hl2Pi1A,3885,2736.89,Bill Payment,0,Mobile,chennai,4,37,11,Debit Card,0
Gu6Vd2Ls6Ph7Un2A,3215,932.21,Bank Transfer,4,Desktop,mumbai,3,7,12,UPI,0
Ru3Fs6Gc4Th0Wf7G,1949,4113.84,POS Payment,2,Mobile,bangalore,0,40,5,UPI,1
Kl4As8Ly2Fe7Qo1Z,1620,3916.26,Online Purchase,20,Unknown Device,hydrabad,0,51,11,Net Banking,0
Bx1Eu6Gg3Eq2Pa0W,1427,4861.92,Bank Transfer,9,Mobile,bangalore,4,39,9,Net Banking,0
Iu5Sa5Dm1Jj0Fw5A,2725,472.44,Bank Transfer,15,Tablet,kolkata,1,48,4,Net Banking,0
Ph9Ux4Hc5Zx2Rk6X,3537,2958.2,POS Payment,,Tablet,bangalore,1,55,4,Debit Card,0
Ph0Rf0Bz6Fe6Mp8D,3402,2460.89,Bank Transfer,,Mobile,chennai,0,110,4,Net Banking,0
Wu9Ij8Pe7Qj9Ja0P,3243,,Online Purchase,0,Tablet,bangalore,4,85,9,Debit Card,0
Ew5Xc8Fx6Ki0Ra3O,1544,4901,Online Purchase,3,Tablet,Ahmedabad,1,78,6,UPI,0
Xk9Hj6Yj2Ar2Cq3I,3764,2663.7,Bill Payment,14,Mobile,chennai,3,68,12,Net Banking,0
Co1Ws9Lo3Hd4Gd6R,1823,49997.8,POS Payment,0,Desktop,mumbai,3,93,4,Net Banking,0
Qi9Og4Ux4Dt6Np3Z,3979,1739.33,ATM Withdrawal,20,,pune,4,56,4,Credit Card,0
Ym2Wz4Mr3Ei6Oi3Q,4765,1498.36,Online Purchase,11,Desktop,delhi,0,73,5,Credit Card,0
Lt6Gb4Gu0Cn5Lu3F,2002,1679.81,ATM Withdrawal,20,Tablet,hydrabad,1,56,1,Credit Card,0
Hi3Ah4Fp9Zd5Tm6N,1658,197.85,Bank Transfer,15,Mobile,kolkata,4,62,12,Net Banking,0
Xg3Kx9Yl6Kp2Dt2K,3986,1427.28,POS Payment,4,Desktop,bangalore,2,4,3,Net Banking,0
Fk9Dl2Sn3Hj2Qu1V,3827,868.87,POS Payment,8,Tablet,Ahmedabad,2,2,7,Credit Card,0
Lu1Um4Px3Ej2Li2X,3058,,Online Purchase,19,Tablet,,3,77,1,UPI,0
Uv9Rs1Tv1Cx7Gu9H,4653,2306.82,Online Purchase,7,Mobile,pune,2,6,2,Debit Card,0
Zd9Gt1Fg5Ss8Dk7O,4327,3827.32,POS Payment,13,Tablet,kolkata,2,82,12,UPI,0
Gc9Oj7Nu8Xm3Ey3G,3443,2513.95,ATM Withdrawal,,Mobile,kolkata,1,62,1,Debit Card,0
Mv6Lt6Rv4Ob1Ee5K,1730,2318.09,POS Payment,5,Tablet,,4,105,12,Invalid Method,0
Bj4Pu0Ad3En4Yi0I,2832,1161.97,Bill Payment,8,Desktop,chennai,4,8,7,Net Banking,0
Cm8Gv1Ph2Pe5Uo3L,1408,4263.14,POS Payment,9,Desktop,delhi,2,43,13,,0
Dv0Qk9Fl7Ie7Zn4I,3409,459.55,ATM Withdrawal,6,Mobile,hydrabad,4,99,8,Credit Card,0
Xu3Ro7Iq8Xx6Bo8I,4330,4911.57,Bank Transfer,8,Tablet,pune,0,60,11,Debit Card,0
Uq7Bp7Nn4Vd1Sn6S,4074,2382.99,ATM Withdrawal,16,Desktop,kolkata,1,112,2,UPI,0
Jc0Xv2Hd5Xh5Ly3E,1083,934.01,POS Payment,9,Mobile,chennai,4,105,5,Debit Card,0
Xh2Ni9Yz4Gp7Dk4M,3203,1774.87,POS Payment,4,Mobile,delhi,2,94,11,Credit Card,0
Hm8Bu8Ij4Ib3Zb6K,4734,81.77,Bank Transfer,18,Mobile,mumbai,3,61,4,Net Banking,1
Mv8Wr9Er5Ym0Cq7K,4247,836.78,Bill Payment,23,Mobile,hydrabad,1,37,12,Net Banking,0
Nu7Fb5So6Gz3Ea6L,1706,1680.02,Online Purchase,22,,bangalore,3,91,12,Debit Card,1
Lq0Ps4Jj2Or5Oq2W,2961,2774.3,ATM Withdrawal,11,Tablet,bangalore,3,63,12,Net Banking,0
Lz7Uk4Wf6Xe1Vz0H,3519,651.76,ATM Withdrawal,20,Mobile,delhi,0,46,6,Net Banking,0
Vm4Ol6Jz8Mz3Bx1J,3666,3381.44,POS Payment,7,Mobile,chennai,0,104,14,Net Banking,0
Eo2Iw2Vp2Nt7Pt1G,2447,4222.16,ATM Withdrawal,13,Desktop,hydrabad,0,11,10,UPI,0
Pv9Gh8Kc4Pz2Ml9F,1133,2863.84,Bank Transfer,3,Desktop,chennai,2,66,12,Debit Card,0
Ur7Ri3Yi4Iu1In7L,1787,1488.02,Bill Payment,8,Desktop,,1,71,3,Credit Card,0
Rd0Sf3Sj5Lz7Un0H,3954,611.35,POS Payment,17,Mobile,Ahmedabad,2,54,9,Debit Card,0
Qf4Du7Il6Gh9Ol3H,1863,82.6,Online Purchase,17,Mobile,kolkata,1,84,8,UPI,0
Vi0Gy0Wm4Ec3Mm5B,4451,3660.35,Bank Transfer,9,Mobile,hydrabad,1,50,6,UPI,0
Mh3Gs7Bz2Fx5Yh4H,1666,,Online Purchase,6,Tablet,hydrabad,1,101,8,UPI,0
Ao5Ls1No9Dl8Js5A,1276,2384.04,ATM Withdrawal,5,Desktop,delhi,1,106,14,Debit Card,0
Lt8Hp6Jh5Lg0Xo9K,4307,514.47,ATM Withdrawal,14,Desktop,chennai,1,51,9,Net Banking,0
Fa2Td5Ik7Ai3Wn9S,2775,1039.09,Bill Payment,23,Desktop,chennai,4,90,12,Net Banking,0
Uk0Mu8Qw9Xf9Ig7O,1881,4076.79,Online Purchase,22,Mobile,delhi,4,118,1,Credit Card,0
Ec3Ki2Cd2Vz9Sv4V,3060,2401.86,Bank Transfer,9,Desktop,pune,4,26,6,UPI,0
Cm2Tk0Rv4Al2Nn4W,3389,,Online Purchase,12,Desktop,kolkata,2,34,3,Credit Card,0
Hk6Xz8Gr2Ut5Vv6N,3082,,Online Purchase,15,Mobile,delhi,3,68,14,Net Banking,0
Yf9Ly6Jg0Bb0Cn6J,3606,4004.53,Online Purchase,22,Mobile,pune,1,56,6,Debit Card,0
Xm1Uq6Wi5Fk3Dp5V,2237,1294.63,Online Purchase,8,Tablet,kolkata,4,56,2,Credit Card,0
Vg1Rh1El2Mp1Sl0A,4483,1159.42,ATM Withdrawal,5,Mobile,,3,61,11,Debit Card,0
Cx5Bu5Fr0Oj6Ra7R,3452,1271.9,Bill Payment,13,Mobile,chennai,0,109,5,Credit Card,0
Wx5Jq9Im6Is1Sf7B,4565,4933.99,Bank Transfer,16,Mobile,chennai,4,98,5,Net Banking,0
Sj6Rh6Hl3Er6Yb8G,3705,1680.03,POS Payment,23,Mobile,bangalore,4,66,4,UPI,0
Pr7Rv3Gd7Kk7Lp8M,1158,3533.7,ATM Withdrawal,10,,pune,3,28,12,Credit Card,0
Ys8Ys7Yh9Sp9Qk9R,4003,4795.29,ATM Withdrawal,6,Tablet,kolkata,0,56,6,Debit Card,0
Lf9Dl9Nl4Oz5Xn1E,4708,4098.88,Bank Transfer,0,Tablet,kolkata,3,89,9,Net Banking,0
Iu1Kd5Mo7Ol4Pt8Q,2133,2990.03,Bank Transfer,1,Desktop,Ahmedabad,0,113,2,UPI,0
Oy0Cd9Dw6Yc6Ph2V,3596,848.98,Bill Payment,19,Tablet,Ahmedabad,0,34,2,Net Banking,0
Pr9Mv8Tx0Bw6Pg4P,4860,49997.8,POS Payment,18,Mobile,Ahmedabad,0,88,13,Net Banking,0
Dr8On2Iw5Gx4Fb2N,4597,2464.65,ATM Withdrawal,11,Unknown Device,mumbai,4,11,7,UPI,0
Ai2Ac7Sp1Rx0Xe9B,4032,4759.96,Bill Payment,23,Tablet,hydrabad,3,35,8,UPI,0
Nn2He1Ye7Ra0Pf3T,4418,4522.95,ATM Withdrawal,11,Mobile,delhi,4,26,3,Net Banking,0
Er8Ck9Je6Ai9Do4E,4815,835.13,Bill Payment,16,Desktop,Ahmedabad,1,99,12,Debit Card,0
Ke9Xp9Fw5Kf7Kt9X,2851,1442.16,Bill Payment,9,Desktop,delhi,1,98,8,UPI,0
Ye5Sm5Hb9Xp4Vb7A,4707,2946.11,POS Payment,0,Tablet,kolkata,4,101,2,UPI,0
Yr8Cs2Fe0Rw9Ld8B,1278,2389.77,Online Purchase,17,Tablet,kolkata,1,26,3,Credit Card,0
Vi0Ei1Bd7Dw4Ab6E,3526,601.22,ATM Withdrawal,2,Desktop,pune,4,42,9,Net Banking,0
Hf2Ei0Ih2Dh4Bh2A,1110,1849.69,Bill Payment,16,Tablet,pune,0,59,3,Debit Card,0
Eb2Xp6Hs7Sx3Lg5V,4707,4773.8,Bill Payment,1,Desktop,bangalore,0,88,3,Credit Card,0
Op8Bw6Os0Oq8Lx2E,4996,4757.45,Bank Transfer,1,Tablet,pune,0,90,3,Net Banking,0
An8Kd6Ee2Qr7Fd6L,3478,2799.33,Online Purchase,4,Desktop,Ahmedabad,2,104,12,UPI,0
Wl2Ui0Lh0Jh1Ua7J,1541,3178.13,Bank Transfer,17,Desktop,mumbai,0,94,1,UPI,0
Da0Ew6Dk1Nb0Zq3W,2138,1113.42,Online Purchase,23,Tablet,kolkata,0,88,5,UPI,0
Tb2Wn5Ez6Si3Vm2S,4161,,POS Payment,15,Desktop,kolkata,2,24,14,Debit Card,0
Py0Ly3Ar5Uh1Jw9F,4283,267.22,POS Payment,4,Desktop,kolkata,2,101,8,Debit Card,0
Ml5Ch8Zl6Tw3Tk4K,4621,1107.31,Bank Transfer,20,Mobile,hydrabad,0,59,11,Debit Card,0
Zb0Mi2Vk4Nz8Nv4Y,4666,34.39,Bank Transfer,12,Mobile,hydrabad,3,114,1,Invalid Method,0
Zu6Ph8Le3Jw8Ii9D,4610,1931.58,Online Purchase,0,Desktop,pune,3,85,7,Debit Card,0
Tm8Kg3Do7Cu9Us4Y,4800,4252.05,Online Purchase,15,Unknown Device,pune,4,117,7,Debit Card,0
Go5Rx4Sa5So2Tx4H,1359,4912.62,Bank Transfer,7,Mobile,Ahmedabad,0,94,4,Credit Card,0
Zs5Ob1Hg3Ik7Lm0R,4557,3340.44,Bank Transfer,5,Unknown Device,delhi,2,30,6,Credit Card,0
Dc1Il5Xw3Lh9Ix5W,3419,3725.61,Bill Payment,10,Tablet,Ahmedabad,4,22,13,UPI,0
Ss9Ww2Bi6Pn5Ls0V,2238,1317.43,ATM Withdrawal,11,Tablet,kolkata,4,72,14,Credit Card,0
Ag3Mj4Wp1Gm4Bl0K,2756,,Bank Transfer,12,Desktop,delhi,1,48,7,Debit Card,0
Fb1Cy0Ll5Sg4Vm4I,4086,3684.21,Online Purchase,8,Tablet,delhi,1,102,2,Credit Card,0
Ni1Lk2Mc0Ml9Vm2M,1954,2488.89,Bill Payment,6,Tablet,hydrabad,4,65,9,Net Banking,0
Zk9Ts4Xo3Qi3Ij7P,3306,,POS Payment,17,Desktop,chennai,2,107,13,UPI,0
Qh8Vu6Gg5Fi9Lb1G,3825,3705.62,POS Payment,1,Mobile,delhi,3,104,9,UPI,0
Rj4Zv3Ll0Ic2Eq8R,4534,1101.72,POS Payment,19,Desktop,pune,3,109,11,Credit Card,0
Gq5Fi8Br7Aa1Ic3F,3167,493,Bill Payment,8,Desktop,bangalore,0,66,9,Net Banking,0
Ap8Qv6Py4Dp0Dx2W,1975,2392.9,Bank Transfer,1,Tablet,chennai,3,111,4,UPI,0
Kl4Ka5Xg1Hk5Fe1S,1912,377.67,ATM Withdrawal,11,Mobile,Ahmedabad,0,106,4,Debit Card,0
